from_address,ext_in_all_hash_cnt,ext_in_all_date_cnt,all_method_cnt,all_to_addr_cnt,ext_in_all_week_cnt,ext_in_all_month_cnt,date_range,days_from_start,first_block_date,first_transaction_hash,first_to_address,first_method,last_block_date,last_transaction_hash,last_to_address,last_method,total_fees,in_amount,out_amount
EQCiPTky4v5eZWAFQjS9BCEi0CuT_gY2f17UKCJBHf46esZ2,2,1,1,1,1,1,0,210,3/25/24,rkS70UVGKphJOM0iJIuZ4oqSl71N+c1N7oPPeq5Z+PM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,3/25/24,rkS70UVGKphJOM0iJIuZ4oqSl71N+c1N7oPPeq5Z+PM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,0.020030275,0.090000004,0.06
EQA5_VeBQfufjMlqWT4hYD-cQgHZepJkEQUNV9Qpj3998a-3,5,4,3,4,4,3,190,210,3/25/24,Eo0HbOYxHz4Xj/bsinsyt9+r6Adsuwe9nMLYbi7ELjE=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/1/24,774XfVTSRbRYtSyWnTH3UU84V0+8yPS4F+E3XY2lDlk=,EQBvxdYLVH0rC-dMynQjVaDjdeMiCbZs6N1_MTtcW_LXZ-L6,0,0.031279491,1.340145913,0.38355402
EQDhFiJuQKWgrGZyXSaG2S-d6dTyihKvjPuJxq_gWxa_u5TS,185,34,7,109,14,6,188,210,3/25/24,Dq6lSBsY3QJmAL5RQew2ANpgipTDIMK8zhtIXYILlYA=,EQAKkbM62qdIIcvQnyTNbuyXZcsr4pgtlRZxSPnaZBzpCpQi,0,9/29/24,8y3x4v0cKWGdUOd/RTjOwK/WEFl56jCrLzaFpwZWZ7Q=,EQCC2IIOVgv23DHqmMW8fBiahitWsRO_A9DvXeIowW3B8Fwj,0,0.977977141,1149.312914,1146.933567
EQAN1eVQwBz9p1XFvYoVFXUB0D49mk8ZZXelGxfzlZgshbf7,254,36,17,73,11,4,75,210,3/25/24,LghI/hWQ0e3gJuMt1KubKOLaYmvhV/T8nSIddSrdz4o=,EQA90EIW_gZ3UB1AU_mveDO8OYTVomvahttTVerPr4BF9mcE,260734629,6/8/24,Dq5KOOGg5kJidq4FplaNPYio7wFfPX6PaySdGS+evng=,EQCgl1e0GtqQQLktDshNwHYJ1koIXJZlPv9lF28rnwHSjKLw,0,1.722580415,4968.003384,4965.645228
EQBcItYBXYuNDSyBsea3KVM0vXvwRtgOrZ1W9XwCIyqXINwp,13,11,3,9,8,6,189,210,3/25/24,jyBdNK5/vcI8Oqn8O5ekg/UhT4L64uPAl1o1x7AsX+0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/30/24,NHlP3SRTphoU50rzwrd9NZR6RfFuwi/MiqfD1JcStQ4=,EQD-jP8E5q6n8GGOjIVQvq9JmTlQ25XLZQdGuWZfQ90Tjae8,0,0.058164898,1.278604299,0.99
EQDVWfi9Yye0679gfoIMMLGhlFcmrq2qu75sRGIraGQP53XW,35,24,9,19,11,6,181,210,3/25/24,cwew62spuDUe8H0QKG/GHK1vvMcXI2crqT4G6ionR1o=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/22/24,NIj5hnLx47Tsf8Xk2i0vtpQiaifLKWZlunm55O/HzN8=,EQCSy3mcYhfzHcAXfQGZSdNq3HViZEcKA-MpX6Qcvr4oCbZE,0,0.250772837,45.26147486,24.26104996
EQB6G9Zf3fZ56UP5fOkSLQla1LAPBgBDgyzZcGSPYrfIENdm,102,18,3,41,10,6,179,210,3/25/24,+OsW4cRqjP9F2pe0pHOmK4tg9I0hDpMPf/RN79AEv6M=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/20/24,FKEdbOyv0C0ysQGs+NZeVHqxj3/5tES8+dFOMU+prXU=,EQBOBMciJuj_sZlCnNI082K2-nk8fUZPa084jZlZIsz1Pqf_,0,1.029526725,261.3972756,260.0264495
EQBOsRWrz7BigxfA5dxjz_jOy_4yCTMFV7BTMGbtzxmGAR34,81,9,4,70,4,3,54,210,3/25/24,MQ0EZiJnDpGqBCTNDR9ymzbSP8pGU+PN2+3QyFwgRA8=,EQBqhHDhoYHwjV1Lc6798IcRRaprVXhOGC2RnwbxaswruiOZ,0,5/18/24,hXNuoBceJu4scAssA+ovLEI/PYNbWlD+tXJok5+KZFc=,EQBfAN7LfaUYgXZNw5Wc7GBgkEX2yhuJ5ka95J1JJwXXf4a8,0,0.487707771,624.1611796,623.6150234
EQBMZv59N06xXzyKIP0zDAe2v2eVou5A5M8uv7WNeTwHgaY5,7,7,5,5,6,6,192,210,3/25/24,2PwzAe/eKSo4dJpsNbkHfXOB2fAX9P5/QSc4Ta0RhNo=,EQDxTbi142wfzSNuMvk0w7TXBcaXLI7mTu5VTAN7yuy1Aj7Z,1354793425,10/3/24,govYQMzH4xZAgxbvaWQ+CRCEbX77tuxED7wQTb4WVJI=,EQBpR-rVryfZxYIGi0kWLpMH6TzLFd2-5KxoJng48Q0ibph-,0,0.062690108,4.706665647,4.53
EQALEKcOTRHQRvAejolz6xLbxYO-FklSu5dTRP4UF9NVbxw5,19,10,5,13,5,4,175,210,3/25/24,+wgRAbfANqxHI9taE58Sn1tWqx1OB9I7DDi2Cbuytwg=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/16/24,6O0qQnoB03NzSGyDUkexXo0eMS+tOBCUIhZ7qIncdY4=,EQDY0ZxjS2G76ctu12_M3uv_6sFevfylhoYTWVYH7NIxayov,0,0.165386013,42.03310793,41.82841761
EQAfFV0zAP5YOUoTxC2lI-EXz7jSSmzBL4MwK7v63_dDDU4j,4,2,2,3,2,2,28,210,3/25/24,Q2mvr6byy4++lp2TK+CLDLrKKTq/4h27Ba+MjQUmGBg=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,4/22/24,lvaLoZbE0N2NZd0fnV5iuJkQbP+jF64iiTU4x59cq1E=,EQCC-Ve7BvwcaiOoikL7RoZFpYSxcvOxJqggcIlVQNbQYE1U,0,0.027174843,0.160508563,0.126
EQA-zTGBEP3_Je2-17HqKVJD0ScAJUo4sKJ06GDFwA-0BEa5,528,100,8,169,24,8,202,210,3/25/24,ZSJ1S7gTmmeQ3Jlh2Rw/F53z3nGqHukCEACU5xL0gsU=,EQBTdHDWPqUi6JVnDOtKUoHKmZxWGaWBL9Rs1YITIvu2guQD,0,10/13/24,aIJGs+rXB5+O/JN5iIB8SfpVafWOF5t3Iw1cHHiDAIY=,EQB3NsyhJidJCsgwzkz1vCANvO8MHXB4c0AnkVXjHdVrBvYz,260734629,1.703939848,1381.714099,1360.126141
EQBiJpcOKZ9gq6becQ74A26Xr2iPN0pj_QgXR9tebyUsgddi,20,11,4,10,8,5,133,210,3/25/24,d1JsPVkwm3l3R+ooj3KY17ASlwNwDlLfvVx1FQE8dUM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/5/24,0KQ5rRxS49Oc5GwDpsRFFNCcjfoRtOQ61ZsgoyRs8yo=,EQCAK7ib2kZPGd6xixhJOvkhNHEEMJnERpCVa2YYAHnAoyl9,0,0.144199197,44.66973605,44.067
EQDSVwb1iVWhPS25SuFpSJ9HjHun9_7-Di5qTBP2lIt9QDNx,7,3,2,5,2,2,64,210,3/25/24,MvCWke8B1vB+8iZiqsJQWUSpLquZKOCSdgEQfSGnUC4=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/28/24,YvT53W5fweG8e5bCTF/qgt28nC6Ibs6tma9uH6LL5F4=,EQCDabV2yW-wiYRet05N7S-X8p2Lg-MOX2Kymrg5Xp_ZyWiG,0,0.035528858,3.945782327,3.906600106
EQA_6ngHSM1itYnnR5VWuNGpy4WiyYC4BJJGk4mo9wnCnJFq,61,27,4,29,19,7,177,210,3/25/24,ZeyIUf2mWAooTqIcW1XQJSO+SPrWxzkl5XIbiQQUauw=,EQCQ-gWEjGefSit3OlkIMeXQ9di-Mh5PXYNSjjIrrYbl9I0Q,1607220500,9/18/24,222M8MTOtykAe7fmIS9B+cC8O/8Y1JCdKTRhVLcUTHo=,EQA9nNvUSLAebJxzhHv5sxMWK_RXrxk4MYXR39JMbqvrc040,0,0.374511012,90.19401422,84.1372236
EQDuGOqZsDKUb06HPXXobI9m1LJ6FmjAcAn9AkUnBj597IM7,4,3,2,2,3,3,64,210,3/25/24,7McyrnqtZzZ1tSizvdsrqW6ws85EoPK5JvtyNEXMA60=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/28/24,cDctcHlhBUoxnH/qFClRgzSja2PFpgsJN3gTTLbll5Y=,EQCLWKdSUFjyZSmsCsYQRKEvnymm_z4kTVas8siwlXn8w4Qq,260734629,0.025816487,0.45243309,0.217
EQDQRTJrgf6kCVGuVFEguZDvJsaAk6z-WB33NXpnh7rhkiJT,16,11,5,7,9,6,175,210,3/25/24,ahHBfKh9U4feIMMPh83hHt9j13WUvVnHk2Py+UOIZ4g=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/16/24,cexbZvnuPBqA4/iYvSxw0j24Fi6OsYgJHWQv1SbDv3I=,EQChB2eMoFG4ThuEsZ6ehlBPKJXOjNxlR5B7qKZNGIv256Da,1628779796,0.063724454,2.549335556,2.46701
EQB88gxnNveFPVpHPM6J01xIeWaIKss3W3qCjfzfgF5yWW0s,27,9,4,11,7,4,72,210,3/25/24,jeIcA8R5JIbCBo2arjyj4aFYFBB0mUZfsZbYZqrlY58=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/5/24,8Rdsh60T4y+3wSQ+KOmjwSwW3CF2hGeeazqsPnelTqI=,EQBLSNAy29gpgvFp_IhLBLUESgpTDTAmr5r1VrN4Jq0VXWv_,260734629,0.220679347,46.66159984,46.20741699
EQDTGb_R7Kz9qPhhUmci84bnyr8b_MFGpkrR36dWbqwQttjY,13,6,5,9,5,4,106,210,3/25/24,iLSNsl1M5ogggOC718UmhWnMGjym0qEGM8nddN3PpJ0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,7/9/24,TQ62XT+eIijjZnRAi9k5C4QCTu7b9bkqAuQUmcgJM+Y=,EQCo4cMdcDy3u_lfyQmh590jKualFWWfsnMWRM6Xl9jw8bXM,0,0.090007588,19.85807258,19.73162083
EQAM8zDqZkeIbSPI_DZk_vVkeFXZCTY_3zAsyzvlx7JMz50S,15,10,4,8,7,5,201,210,3/25/24,LG8nD60dM/Vgd6bKNZ+rEmI/36EOghN1+9Z0xH+eciA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/12/24,DMsjAYi58zcjXYdC9+LQ40cYX4lX7vLyxz/jweKjAUU=,EQDNR08G1ok3ku08QFfhFbSZ0iZ0LumU04ykKBvL2MQqPLJV,0,0.067767317,3.057254801,2.825
EQBn4jnYTAunwxK2qJELuj_rcZhN3a6nZgnzSKhuMphZ3vmy,30,8,3,13,3,3,53,210,3/25/24,/X0wOBeqiBLUj8T8wYq5QL9BklpOmW/c44WmJkxdyhA=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/17/24,/nLiq1QCBtpJ7QXr1qfHI/hgRPCLaEBn7sBJzt9dMwk=,EQDX7Idwtu2xwLetpT9D_YK4PQBs7dMbjYswIC20oIpoXU0S,0,0.324129659,71.65796119,71.14774384
EQBUQfEf1j_MHzuuj6XGkCOOSlPg2ranVjUYfvnGyJxsEigg,6,3,3,5,3,2,56,210,3/25/24,U34foTN75q/xKjIEuwFuhLK/SrsOEO2cK1iohYM3BQY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/20/24,L1lKEUrl5RTfmCIszfJY92Dml12yWyfHA73PVEVmzUU=,EQAr99ie8yPInlTEzbLwMDj87oZkJtPNgNp6CrQmNJeD-up3,260734629,0.032375321,0.987314129,0.41
EQCFpW7fYcgHZcjR1d-DExSKs1yAoAUz7cZsC1dMNokr_wxl,6,2,3,5,2,2,54,210,3/25/24,8pmb8Eiq22U1SYddupGKEBMxTun1ZCJjMvgEHOC72M8=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/18/24,aRUkflw2aR3uhnAuKVVhvcI3jEHKdmB+dHeWeTisQt0=,EQBjnqlMZMcwsUCmeqx5ecCa8abcuquxQyPU4ZySN9S-yeR7,0,0.035324634,2.087127579,2.048281317
EQAt2WlCf9j_OFRHk5PDQFI4UwqCaXUWtE6YJcwyLdHO2t8C,25,12,4,12,8,5,104,210,3/25/24,FNNar0gM6Umo1Bt0SUINkXRRqaa7MKHlUyuKmg8pQmE=,EQDa4VOnTYlLvDJ0gZjNYm5PXfSmmtL6Vs6A_CZEtXCNICq_,3926267997,7/7/24,wSC25H6VdPL/dkAIadRtBDXskUrovO7wu/9dq54R5ak=,EQBHHz2788PYqfjtNe5ot4Av21ee-YR3FRrHfutsgXMFnbRS,0,0.100615741,4.605523682,4.496389603
EQA44sErsLlOTbNsOS2NlbkuDVFPdZx_kyor9G8zwgUUloKa,533,9,4,556,5,4,71,210,3/25/24,0Fb3aw94z9uJlseN6Za19e/UBzQGHmGCilsyuIIGXBY=,EQDSKMGSoR8nIifVoQQMqaxH9gg2t87rtBAkgGfa2jMPKSrd,0,6/4/24,lnhrRnB9h0jRQNytLGj1Bb6m5nPBfNCMcdJiRdfjvA4=,EQBXW9y8ZehrfwDD890XlUwk8hoOKMlEUIDlntOrXfAAgcAz,0,3.672122547,8938.807642,8944.614446
EQA-vctPmWmgOARN_Ua4fy3Pdtb4b_Qj8KXMMImSAc1GPLf6,1,1,1,1,1,1,0,210,3/25/24,spIE9O3nztdLWrYHkfWKUmg0vwK0ciWNItgY4IrgwN0=,EQC4LEcxKW1uvAeXQyGhcWmqgc2Z9LkiQdJxBrFurlNZpxRZ,0,3/25/24,spIE9O3nztdLWrYHkfWKUmg0vwK0ciWNItgY4IrgwN0=,EQC4LEcxKW1uvAeXQyGhcWmqgc2Z9LkiQdJxBrFurlNZpxRZ,0,0.023228351,5.206713013,5.181597713
EQAfA7E4cIW_O5gMkd0FPTyWL__qgcBeROHZuRlfwvZRbWgv,11,4,3,10,2,2,54,210,3/25/24,633Cox6tPau3G1Qy3tOIb4Y3+0E+t2w2kakQ35KJc6M=,EQBXDsCVPXLpzHnN9s7s-JiUm08l_pc-rNqFNBotMvhRX25Y,1607220500,5/18/24,wnGYoAglEQji3zG3DASoj4sAjZ+F6fi5JD7B3GfuCPQ=,EQCWl_ixAMEGhqo8HFVbA9HzAtl3YXHlDpAzUtpyJyLJEuSn,0,0.088931449,15.95908808,15.84797487
EQCUpprcevDPESPPwPRUMuYGkYNMC2UnvNIfjTH8gRp-zGDb,4,4,3,3,2,2,55,210,3/25/24,LmePy3V58EqLTJzmj91L08R9WKwHy7XM+cnRWVfEJcA=,EQCzLbTX1vWpLCcdFrLD_qyrfmmeIsvCL46osBDcCWzGIHvl,1354793425,5/19/24,dUnGkQv1tDbkIeKwd7EC1yEuGlT927HYvnp33teKGU4=,EQAjMUL-Upfojrd6AkdRXA926oyNTDEdCZoDcTN59YvTF6j6,0,0.042657588,1.164450076,1.109753728
EQC7dSfwV8XPKFjCm2E7wh-bj8Jb_SKI9vpr6To_SS_eEt_Z,9,2,3,5,2,2,53,210,3/25/24,m7RMEXtejzl06n9Mrlrh6J7McKnNvZ81b9GmLew5L9A=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/17/24,wyic+x1fylxHqnrI4M+T/mhv2ZyDwTg12x22XsJhVzk=,EQBvnVTBZhQH7xRy1BU3CaSAjD8MIFneoFrpbXwLbD9QMdrp,0,0.0410498,1.175482208,1.128
EQBV4vzBFF9neI6wtJRtiErKtp9khd83IF8KvjR2fSMg1Fbn,15,12,3,11,9,5,158,210,3/25/24,YFoENcRv4rEYgwYCj758l5qvNnwVT66CH3hYWwXwe7c=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,8/30/24,O6+kZNDNj6CFwzTdaLZzCh/vAnO8/o1WrLb9fznmuaw=,EQC4CNgGR1iANI-6TGcLsiI-9kQA0mHI68BoIvNtaRfaHobn,260734629,0.075770884,39.39296968,39.01372869
EQDUtlfTzH-XbHWEGZX1aVKDA61fTVGz-SYoY97QbOU8rALd,5,3,2,3,3,2,66,210,3/25/24,jftsr1XsviPXEwiZo+YKmOl38UDMFLirlmKuKzG2Ksg=,EQAlkFN8U4YpAaXP1bjVWwPecEmJV3AeuqBUNgFFbhtna74Y,0,5/30/24,qqct450cul/p4CdxcBUOHsAqkVMHCi81onb1KExByt0=,EQBBLK4wcGHmqUeP9Fq5VLW8mfZ55zAUY98XaCQsI4zSc4V_,0,0.028278435,1.450143202,1.41
EQDWrD9ktWp-EwCsQuHqueUx1dP-arF2UpwfyaJp3yOf-RNH,7,4,3,5,3,3,106,210,3/25/24,QbTwNu9jBDhh+mkeftk/sf5wle8jRYe1JoByaKEL8zw=,EQB6Mk0TZtsMJDdmqfjudYHrX_7LAm9eDnOQS6rt7uyYvzk4,1607220500,7/9/24,M0bLcPyqrcbyLYcUJ0CjK8G0ccVume+rcLv94DM6gVU=,EQAwraF3r4Ky-TT2G3lTpBYoOX87l8yreeB1rfapKIgNpW19,0,0.040912318,0.932029551,0.884722671
EQBXW_lYGCfCTw7_NksrGPB3fF0Ma8limIctW2RTHB_Et5GM,310,58,12,159,22,8,202,210,3/25/24,92+5l2o0Mq1z91108sE2AITFTkv400s957dE9Jlmgyw=,EQC8HFipgC0G7hiPhFQ6Fhthize3tnfItxh5meMgATonVU39,1607220500,10/13/24,qYUeb+xEX84PzfmQ875lOl9chS5aNsALXwMKcPeE02U=,EQDYe6WDrJ3RDS2hmFUNRvncc1rVwvYnTzgxihEGJJiNFxkx,1,2.57780229,1095.283279,1087.322915
EQBF-n9ySB7-zyA7OppKT6OC67GdQzEvDGPo75lUEPMynaoS,67,33,5,13,10,5,174,210,3/25/24,tTS7kbpgSXnrT/nbbTSXmRH1ZaO+PSao2J6Jiw/PPpk=,EQDlePcrswTujvEpSjPZrcw0VK8AfOhMhLjxHaRUKNhOa49p,0,9/15/24,YZK6kBZePEwhstcFAjZQRzS24eUntFck0b7iJp9vPvU=,EQC_VZOVMdhGw9igrMeWYpwgDjUBpYmB7YqmaqZItrmjxn5Z,0,0.286851587,10.69342231,10.36698319
EQC6b2FTCBRbjwBMTpIWrzfjXpU7oLOzTKYLvHaZB3GjLL83,43,24,6,14,10,6,182,210,3/25/24,NT5WME9Ddi2iwgGlRilLtFRdsQCexffWB4tlhr0AYbE=,EQAnhNV-BnPRwfbJUOrNqnYs8YZ31sk1YAvhYSGLqfvIPEYE,0,9/23/24,yISPXjQWR8dcteIU+buKm7xPCqNS/DaeCKPLOKasW4s=,EQCQW9JDf-W0mON_yjPLAbpdKvK49MM6RZEk8it45XO45ECC,2455459194,0.17880554,80.62483725,79.44986055
EQBUtd0nNZXutn_3vXx0WyWLjS6mtagwE7bFvtpdSuJLk9RX,25,15,4,16,11,6,191,210,3/25/24,jOInMHOKnLJKcVf0J6AyqFJ34Eo8uNNzeUooktMHX3A=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/2/24,23aYWTdYz9fy3LA6O8k6toK7cQ5uBApoJj9m5d/4cJM=,EQDo_mbJsbuOBL3XvwShGne_uemk1VdxH_F_hbYJtVHt8MdC,0,0.08061996,7.55196037,7.327
EQCKcPmHOzCWrUeuijAb9jbPyq4lZmi1auqWssEbLjHckCZi,6,4,2,3,3,3,183,210,3/25/24,CYoTmCAbX5SyDx4pwM1gtHZ7++P7hL3kDBRFvUi2AgI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/24/24,HEd6IOCdPkB2sDPG9VWMYzJFCFFISJIJ4epjVzKIQtI=,EQD-jP8E5q6n8GGOjIVQvq9JmTlQ25XLZQdGuWZfQ90Tjae8,0,0.040210567,1.000100005,0.284
EQAiTv3zzqJ_aTaPqhCTKz1DJh-5WfBrVaF40WUd_kxvhNgs,9,4,3,7,3,3,116,210,3/25/24,rs9OBWYx5BAwz0nrDm3LdqDQ7rgY+gBVJedkV/+HbK0=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,7/19/24,5H8azlamwb4nO1BzJA6f9cpZC9qRYmitUNmkrT81z/k=,EQAMlXcVkLi1Jp1yLV5PekB1p59w2ZB-qlbgR-AIcQPIbaCR,260734629,0.062561533,16.74304523,16.461
EQAK5edIp-ewodizulSmSv6iJfaOGiGQp_4gLy2K3Yf4nm0S,16,13,4,9,10,7,199,210,3/25/24,1ji+PPq+gB2JD1WZqkx6smK8SmYFAxn/+Sh3oPlNIBg=,EQCkWxfyhAkim3g2DjKQQg8T5P4g-Q1-K_jErGcDJZ4i-vqR,1205158801,10/10/24,XKqaXr3MM0Egrs9SOQAzULDBcbAV3pSQ/pZreTf7Chw=,EQClcxRtn7nhZ3zzwsLk_itGaSe0r1r0Dj8fBLAxonkKNsZh,32736093,0.089966715,210.8767206,109.89
EQAS31vldo40PtJrG_7XpFwAKesvXoGnlc1bdLw9BdiBd0G5,6,2,3,5,2,2,68,210,3/25/24,sdd0M77GxAU6XtN5LwFfmUnSQOjbsjDOV/VjTgygclI=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/1/24,CpaI4qTBKL0sNGw8XWSNfITRBSlGs1q6mRiZTazrYMA=,EQCYdIPVyVC7w1BwNpBzNFCpynlrGh3sRfKCNBS7qsp9je8b,0,0.031082317,0.84068623,1.0309
EQDDyL4WYGmIi_6nyvCh1u6KxAbib55AkfyuoR6WbaBRjMDX,11,7,2,6,5,4,71,210,3/25/24,hV9F7KFw+ubQVS5c1hGlviMmztkQCXwHiH430BEiCQw=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,6/4/24,Et3ilVw66cS2jdyGg99cxslSIfXN2AF7pWjcnuevwiY=,EQARULUYsmJq1RiZ-YiH-IJLcAZUVkVff-KBPwEmmaQGH6aC,260734629,0.062670123,9.275012934,9.143531151
EQDPQGlzgjVHRebporLYOgdUheW0ff2_K4Qx5mkHmSBIpQaE,45,27,3,16,17,8,198,210,3/25/24,UhyDFu4N4zg2OU0ep/hl5H0XQxoiUliDaYQ5NDQDsDQ=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/9/24,htoWNFtyo/zPFFp2kEO9s/UzL5ceC8bUClVDFC991uE=,EQC0AgMHhT_GxvDU0jJSmM_Rnnqry7a7VlUWOhDt2WWI-mfB,260734629,0.193955223,107.7003187,80.50659575
EQBp5HeTMQ2e7bhN32rPcVNNlTTCMnAvLQZHAy9TEGAWcQb2,11,4,4,7,2,2,73,210,3/25/24,RgaoAVVZ74C5YQXxfj0EhALobInBLAaCyzs6BUudd9A=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/6/24,hVmtA0u7KtJa7+1fCFClNlFqQaQPqpT1RPXEl3IbbZ8=,EQA6m6dbBWAt43SQPizYdo2LVf2VYzJcLhZ7oFxkkqjdgeVg,0,0.109582717,22.54352304,22.287
EQBYvTzKpo-Q9avuP2XO55G3MBbPVfJqmjGraBuSTgdKVLWt,5,2,2,3,2,2,54,210,3/25/24,wZLpnkdWRYa61uILMKjsnquctiWcwx2jZ/2NGUol1zY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/18/24,PADnf+/tHd9pjUldCRAs7B4eNYLTjIpJPCDyYspudw4=,EQBP6XO53GkvHLQLIFY4euzCeDxGh42ZijJ59qZSPeUrj9zw,0,0.030170004,0.904595595,0.871570635
EQDC9U-kA7YOb1-5P4JiD9maIVi2T3uqmH1u4Xzda2YQsQt2,236,87,13,95,23,8,197,210,3/25/24,MFz6A3fIW2YGS9AoJBudLJYAy6w37+LQA96gHfdOWiM=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,10/8/24,SoDV/Npy+hviK7Cxlcf9UigBfraTWEgLSyZOET9MVpk=,EQB4gOwy-NqOm7rz38MYSK5lMXxChOO550v7r7y87MJjjC3W,260734629,1.243509349,177.2275916,184.4901145
EQAEMEaldOQcLwK71f804s6xmM5Bi_QeSNth-_B0OyoyQhv5,117,51,13,35,16,7,172,210,3/25/24,mgxOHxTuNwFdl6cI/EPKC4Cgp3YpqgX1ObH40jKo/8k=,EQCUd6Iwdz-jb3f96bFGBAnJxaA4_7aBcepR7tGt9naR44aM,1354793425,9/13/24,0mZ5vuCq5qZNtiWm0JkwDGzZc2yeNKsK6Y46VmAvIQs=,EQB-GaSEk9hoBGLyvDLxuKzI1y9OGWkGD9GwWPaK6fFRFx2y,0,0.426190881,218.0804651,217.5874509
EQDb-A9gRkCDc-b38xVm7iHFWGXGoAeb3-YUCrhMpcqB7-SJ,25,13,8,14,9,4,121,210,3/25/24,4/PW+MjO0g4KStPRERwqrZ8GfVCZaG5NUlbqGdUZpQM=,EQAk66uDBl-M2uadJI49lGFyP1FVo4ARy-2R55_OwRxhdBTc,20593830,7/24/24,wJ6FDbY4u54kp+e/nuszoao963k50sQyton1uv8daZE=,EQD7MBuC9eYJwusOMeyCUCPX5qSorPJAFGXKP6_cMTF2tod_,0,0.181445769,35.51522185,35.285
EQAo3wdwqmk1cLo16ZHZ2bCz9m0o2svafRQjrRtfOBx6mXaS,12,5,2,6,5,3,187,210,3/25/24,Pkil46lm+mw1akI/Eh6vaR0Oy9mCC4CIitbgbjDlu5w=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,9/28/24,zWi3Ba+SbMGEykoXfeM1QDTvEO+GhvqZCFMEn/oxjlQ=,EQD5mxRgCuRNLxKxeOjG6r14iSroLF5FtomPnet-sgP5xNJb,0,0.055435092,2.203341135,2.138
EQAMMVKlGarGdI8j54gE-N3PixPK6v70yaKmmDb5S5Gd_7Ts,7,6,3,6,2,2,54,210,3/25/24,VZZxEaJy6je6me/sSfwlhQYxX3aZx3DUT9pQtLPJrUY=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,5/18/24,jwzrvLSJgEIPUMWbH76Xr9oyQuJpEe12XMF1CRtuX0Y=,EQDLzhWMwsEFOxGNynMv_GQBQQ46Sga4hGGyMPGsEZ9zgKYy,0,0.039449641,0.511676399,0.465
EQCSFZlWi2E2WuG3jpNA2tHELOsB8fP2cwQZUfzgsahofSlJ,7,5,3,4,4,4,97,210,3/25/24,MFCkaDAE4ytqq751/sldkQTxjLaG3N6EVQwnvwXrzJw=,EQDtU7yZnlpK9po_nD3lN299kMSH4VKPMx5xbb6FkD1REsF3,0,6/30/24,teODWQYbIcHFYD3CEcB6cz1tPJACa3tBdFQ+HoGiFrM=,EQChB2eMoFG4ThuEsZ6ehlBPKJXOjNxlR5B7qKZNGIv256Da,1628779796,0.052674851,7.665313467,7.327
