from_address,to_address,cluster_id,msg_hash,block_date,amount
EQC1QUtstY1UeMBQGGA-kXAdtIrGFp1pgw4oKzN6xRwDuwdj,EQBcQZvtgppnhDmI6V8_G4c8Tu-j4nhdOWsNEEjIeK3s_oiW,EQBcQZvtgppnhDmI6V8_G4c8Tu-j4nhdOWsNEEjIeK3s_oiW,['hOtVhQZ/BOPBRyvErDHAOl2Zhd5pB+isFgPgeKRZXfQ='],['2024-05-20'],13729
EQC1R7WTrZIPBTY3d_WlGqZ31juKVPju_CM9bRQClF_fn864,EQB2a9UivSCIUsWKk_7SCj6rP6ilnO2UjUb28rroQYhP5WiJ,EQB2a9UivSCIUsWKk_7SCj6rP6ilnO2UjUb28rroQYhP5WiJ,['LXK5PRtr0iMsO343S7nkwl13/T6DhYgjKU73YLqfma8='],['2024-05-20'],1000
EQC1RX7aJOW4wOJqko6xUq0osw-Dan7WDO3Sm5PN4ItOmQzO,EQC370-o7hqiYSBdqx9z_VZJbEY2mAdQBsLhdP6eXN-QYGww,EQC370-o7hqiYSBdqx9z_VZJbEY2mAdQBsLhdP6eXN-QYGww,['OU2b8ndBbCJhl8jcOCooxyBnzKyuy9Brwu6UFzSt/w8='],['2024-05-20'],1209
EQC1VVWtPn1Lw89VVutPUy0OuC8WedZ0UKPIXz7oEewpwfdd,EQDM66xP3t7T0CAXEyY70iaJjR2sP1goLb_YI7w_shnxBtHI,EQDM66xP3t7T0CAXEyY70iaJjR2sP1goLb_YI7w_shnxBtHI,['eYLHJ/ZnfdbQ4JKqMo3Lq8VIAiH+sJBHwsM98l0n9eM='],['2024-05-20'],10002
EQC1_AER0tyi4z3I1tba5uVFkFV3E5sqwa2n-IMu3-z8QZ3M,EQCrKuvO3MenDQaWWWWAJ_GSAt9bte9Ds9g7vGKgF4eP6N6d,EQCrKuvO3MenDQaWWWWAJ_GSAt9bte9Ds9g7vGKgF4eP6N6d,['evT4rJ1Tpqm8Z1K4lfHRIe/z2nZP8XLgYQXxyYQPWHE='],['2024-05-20'],4283
EQC1eavUROAjfLntgKjTJ6cspZJ2vpYP7LYOKrfBtCECL4Gb,EQBxB-e4WzRpP4zHDTgaTpY7bXIecfIEzhlgcHYDkymvVrIZ,EQBxB-e4WzRpP4zHDTgaTpY7bXIecfIEzhlgcHYDkymvVrIZ,['KkoYRspcGCko+a78FCS7vlI4L3NAgSuOAhmgPgLDsA4='],['2024-05-20'],8600
EQC1fx4FlhH7-vwgFUnYkCNgAEsqijtu5pM-bRzT2L0x7QIJ,EQDIjsLNmaRhWtbbc8qKDr7F7-B_dXobUo4RGxkpLiiOd2HP,EQDIjsLNmaRhWtbbc8qKDr7F7-B_dXobUo4RGxkpLiiOd2HP,"['JPso9y3l/7K1PN7e0e5DAVa6zWDD9oyCWVtklvTc608=', 'daPRDzF6Rp1M9IRmOHJ8FaGXjBzC5YhFJ0XOPcXEL4w=']","['2024-05-20', '2024-05-19']",13500
EQC1gKN8ajj5yzf7tj3W1DiG-nw-Kh5c2S652ZS4FNJm8g2U,EQCDKfSvOxBOIEfE71tjzCN2Sjba2py6wUf-DJr_UzsJ4zmi,EQCDKfSvOxBOIEfE71tjzCN2Sjba2py6wUf-DJr_UzsJ4zmi,['cfFo80bW9q2mc2iYxVyulPRJOa4aQwNpeaR2Qz7p6EI='],['2024-05-20'],3017
EQC1m0n0Z8jfHkXiBCDO9NegK9ImTyY33BBmsc_wOPoa1nKY,EQD574FrKTnlqGlR0DAFv7-LFQMF6f26NCMXyPOkPJUlD3b7,EQD574FrKTnlqGlR0DAFv7-LFQMF6f26NCMXyPOkPJUlD3b7,['j0NLij5xMg5kkN1l3wegvCxcWnwdppSIXSaV/n8VcZM='],['2024-05-20'],6916
EQC1uHK0XrZxQ5RHugZNyjvIokUFGkvuwkQvkKDpKDANg8Cq,EQBagfWx64mlIdDqlIAG7bl9e1TXsMXfegbUBAWl2Ml1r1_w,EQBagfWx64mlIdDqlIAG7bl9e1TXsMXfegbUBAWl2Ml1r1_w,['jbm2cu97hgdFrgZK6BgjzqKGNvLDU1reQoUOVpbT6/o='],['2024-05-20'],1131
EQC1ut31HdQxKwPPS9ZYKOoXzux2KRSFPqU8IXuIEfNvOLjV,EQC9T-AhPpFcDNUzyV9iyyaaUDh0KWKKLpXuBafRXVITm7oA,EQC9T-AhPpFcDNUzyV9iyyaaUDh0KWKKLpXuBafRXVITm7oA,['Oh+tDD2rkw5loyGcZIu1mwHrNOBAzCGM40//LDq0y94='],['2024-05-20'],10806
EQC1xt6V59piWoiJLybAGoA5jjjShMHkeXaw5Cz47beyGXBi,EQD7fPtJzmGuYjFqx8Erxwd-R6oHjZFhiERFDOiUNRzpEP08,EQD7fPtJzmGuYjFqx8Erxwd-R6oHjZFhiERFDOiUNRzpEP08,['IPf+ONrWxxa7i40y5L7q0/f5k+/ww/WwEOWkoyddfuk='],['2024-05-20'],2136
EQC22CU1JLOAzMcW52GwprDHZ3lGJnCXQ3tsMLlmRGzxhHkD,EQAIgdylBH7vuaZVUSs3YfiTvxVa208Tu4Apt_kkRIKdWd2C,EQAIgdylBH7vuaZVUSs3YfiTvxVa208Tu4Apt_kkRIKdWd2C,['FRcU0eYZKNbcqjln16Okd4nfep1tEdNptKbMgIUunjo='],['2024-05-20'],10166
EQC24pzkc8YvyUXDYfV9ajfxCcttNgva5-UrppiOT0tgi8bS,EQAW_ebOzJMhFDIaQoZfG8wR_u5-y8FwcGovwbwCh6rVn7ud,EQAW_ebOzJMhFDIaQoZfG8wR_u5-y8FwcGovwbwCh6rVn7ud,['PqWVhAvEE0pSXCiZoCuT5xBT7E5f4w+XqgPBUW7ElFk='],['2024-05-20'],3475
EQC2585q86IdZK7T_Gj-QvaTXAEBlBc2dHUaXIY4oYsbv_Vk,EQDLT83LJsD6MIypgmT_OIQeqtRJ5co4qf6_Vv_5O9isWIVZ,EQDLT83LJsD6MIypgmT_OIQeqtRJ5co4qf6_Vv_5O9isWIVZ,['YlmSpr1nuKIkzzc+Ze12IWjM3QulXs5HwM0KI0PEXiU='],['2024-05-20'],6355
EQC27PL0wMCLMpKkgktOXe5GToxOVoBpwVwrOAU3d_5MDU0L,EQA4LPr02bU4o7nRGmr2-xlhTmcoPz5uEzPrzOsEWLtb8vDH,EQA4LPr02bU4o7nRGmr2-xlhTmcoPz5uEzPrzOsEWLtb8vDH,['UuCwFhwr1l+L7/8FBjRp67g6GtxKGlpKWW8CL1cSrWw='],['2024-05-20'],4521
EQC27R-uYvoIExacJAsAaP-JooHL1oSc3SL5FHi0zk8MrTK1,EQAzqzR7vYGoaPequvsGg6WsCrM9sIh5igPYmQezn4bTBDDb,EQAzqzR7vYGoaPequvsGg6WsCrM9sIh5igPYmQezn4bTBDDb,['ZMbI1Ly4uLrPRenq+v3YeejyNqFCvtinocwW00DRoTI='],['2024-05-20'],903
EQC288v4HG7OVmSWEksC2Xt3Q2sHjBviF54uQLS3H--qoXF-,EQDsKAZAnno_Gp5omRjgCZMIhRxK7HHzwogG1-36B_qFHQjq,EQDsKAZAnno_Gp5omRjgCZMIhRxK7HHzwogG1-36B_qFHQjq,['bpnuQL850n93fiarMsapAHC0tGUXL60yXSavLjxxNwg='],['2024-05-20'],8801
EQC2ATWtO-qZWFwAnV8tp2vupchguLYdRq7poudajDH2EVbp,EQA1hdB6gINXzU2Ee-hmR59P6XNfM18qDmJiL-O8xn4n59KR,EQA1hdB6gINXzU2Ee-hmR59P6XNfM18qDmJiL-O8xn4n59KR,['9NJbif18DNKgjkxgPrLSFNnQYwq8b8rZinex+BU47jI='],['2024-05-20'],27363
EQC2B9-8c_9i9lZcAGZRrNmzKeTMzXrPO25Pb01OIVsO0Qfz,EQAcLfinMEWhMYHigwgyF0Ngxx8G4SaSA1qmIuqdB4eHhQ0W,EQAcLfinMEWhMYHigwgyF0Ngxx8G4SaSA1qmIuqdB4eHhQ0W,['JVk9udpEHcaSrmKxGpRqXFUiNwpR0t7orIhj6J8mEmA='],['2024-05-20'],10613
EQC2EOVt5FOOxqeKNSfJPk_tezWTD1UbO_nAbSQ7Pfnbg-ze,EQCJfAiVTZRBbj-c-I253lLmHIzOQQWWGK5plw58kAfkPKdE,EQCJfAiVTZRBbj-c-I253lLmHIzOQQWWGK5plw58kAfkPKdE,['1QVDha4s+DuAPqnkbsWJf66vyFngR9QDhV9xpzQNCHc='],['2024-05-20'],3503
EQC2GfKZNFosb9m0UAaxcvoYfKY9Ou1uqCNSmZ-boteK0ntA,EQA0p9m1nCQGmgrkvuuWhV-idqyzB4wWhSjdFjTE8E2HCXdn,EQA0p9m1nCQGmgrkvuuWhV-idqyzB4wWhSjdFjTE8E2HCXdn,['vAZ8DhEOzwbj3ciL0hkQfF6mGO2CutTUTkur2Gec6wQ='],['2024-05-20'],5604
EQC2HUiNFCQOM4DfpQa110fI3n5_ZlZYO1riiMq6hPWBURY2,EQC-UVnj6ZtdVxHaLI8iAvTYtoGNHuAnJD8x5KAD8Ai6WB7j,EQC-UVnj6ZtdVxHaLI8iAvTYtoGNHuAnJD8x5KAD8Ai6WB7j,['1bmbG/KwkZ/v0DW1WHlXS6zIrqlq35UE5lyiK/ibKPM='],['2024-05-20'],5837
EQC2M119DiHe0lZ1rZH__yI0KpDw1xWztRgOxklwssd72lGG,EQAIHCbTGzbwiEDZFpvm3fdWfM-5Etz2OGeguBLmRIAPKqZx,EQAIHCbTGzbwiEDZFpvm3fdWfM-5Etz2OGeguBLmRIAPKqZx,['PWJKObnGfD9xKl9jo9WglpAGIz1lUDoDX1I/Rhtq4hw='],['2024-05-20'],15794
EQC2PeTcWzaFh6OuABA9FufvNhXpascVezwy3Zc9hmJWraDr,EQBBlWdnCk1S-VQ4PAnuaIvCbIGL184k3GEW-M9fRi72_dJc,EQBBlWdnCk1S-VQ4PAnuaIvCbIGL184k3GEW-M9fRi72_dJc,['NwBo8oDqd8hKsKJRbdUeXP9Ek6dhwtnnTLXOoAi95aI='],['2024-05-20'],5459
EQC2SOkEPq3TwR05vhNMj09LXMOeK-jdhbRPcvNUULrrdNLd,EQBylGd8PqiwqAXV7oBRPnACcdjXof6KxRmD905GPS8C47Ds,EQBylGd8PqiwqAXV7oBRPnACcdjXof6KxRmD905GPS8C47Ds,['vA+jxctM6rEYlwMhe+M5+JaKmbU8TUmnFl8B4irmfzY='],['2024-05-20'],16046
EQC2Uq9S8uKG7DwZLxsCfPaQ1HlGKcZRVGu-iPTXJVXPqrD9,EQD5L46AEGT-M0b_sSZsEY-1SH0lAkdlIzQmtHqi1ZkjBHHN,EQD5L46AEGT-M0b_sSZsEY-1SH0lAkdlIzQmtHqi1ZkjBHHN,['I163aKYNFxfhASMfFBJUM4FWZwzTJBFoED46wNmxUxU='],['2024-05-20'],3498
EQC2e1zhHwANwxnVuaHttTqxs0COCwzPXjZuvjnMI_bVmmk0,EQDlVqbkBFd_nvXKNcvccVuMjAE3TCCXjo_XiyQmOnSlZ9_I,EQDlVqbkBFd_nvXKNcvccVuMjAE3TCCXjo_XiyQmOnSlZ9_I,['0XN3vweVqBguwzKmCbnSUXbZNvvWbE8ebd355LF9eCo='],['2024-05-20'],12647
EQC2fDwAGL6NQpXMe24qnxwxZjX2HlWG06GPX7RHNpTmM0x8,EQDbV2IFmFpO6D1et9Jt8-yENph2gQluPbwWdOdwVXozbPWh,EQDbV2IFmFpO6D1et9Jt8-yENph2gQluPbwWdOdwVXozbPWh,['PQ6FiJNIOQYtm1ZxOP/TvkiqFUwTA/a+8frjeKHH0+k='],['2024-05-20'],6700
EQC2gqdOI8wku6IgBuD4NFMWsWFNL6VkjYBTsK-jVzNuOFPL,EQDhZk1I_WiZTmtaFq9csg0twNRFNrgvRxhxFTGKT3BvOe2m,EQDhZk1I_WiZTmtaFq9csg0twNRFNrgvRxhxFTGKT3BvOe2m,['lK4IqyzVnQwD02XQclDCIynrkUk+u3U2b+XAFNJoXeM='],['2024-05-20'],11883.36
EQC2jUUP5OyCjHWTFCpMHfL07CwYNa1scMmqFFZXw3EwgDqb,EQAElvIFgTTQWViq1Z20p87Pk7jb73s-v-3lg5UMpXEMSE0Y,EQAElvIFgTTQWViq1Z20p87Pk7jb73s-v-3lg5UMpXEMSE0Y,['1zUgfEx6OfSkz/52WUHvyGo6sPZOkjptJ45hm83L+10='],['2024-05-20'],2651
EQC2jZaqY8HaslGnkeM5kJ56IWA9TUlQZvp6jXT3ANDgbo2l,EQD1x1h1ib1jpreCubo4Ym-d_u6ZjmlfwQdOtcI5bV5nOIjt,EQD1x1h1ib1jpreCubo4Ym-d_u6ZjmlfwQdOtcI5bV5nOIjt,['j+1axLVrNVwxZraRzaX1OQVmZR28h21gILC/Od5QT+4='],['2024-05-20'],8083.828293
EQC2lqj9RDu4nUhMCak2V0H-9GUfG1px_8UlTj2loKbfFETE,EQAVsxDvjrAXEJr93vZzuqNqLkejImdO2-HJ1lShW-pADZdf,EQAVsxDvjrAXEJr93vZzuqNqLkejImdO2-HJ1lShW-pADZdf,"['ku7rajt5Zu6UtWM3oCUMcZ+71SDili+V7sJ1QjeF69k=', 'omq1Bpq4IgvWhfWMon0VJvP4K9EBo8C0UmvNwlE1ACw=']",['2024-05-20'],30759
EQC2mi_i4GyhjAtpwF0UFZ21yXQxUIezcLzyoD2BN-MVvhsy,EQDIrcaijAmBMaQq7eFQ7srQ9q9ugUCEfERSWBTIj8yuGBVb,EQDIrcaijAmBMaQq7eFQ7srQ9q9ugUCEfERSWBTIj8yuGBVb,['TFb6hcgaktJH/5KAW/455V0nWi+4TsnEhFehpCmDCIo='],['2024-05-20'],1000
EQC2mvrKrSy27lV0LVdA72C-yRrdCYD8OvgLC0UPTkIKEt9C,EQAYII0sAHhZnQL-eLqsZS_8Y7eRzkBXC6vjJiTyIPoqY-u-,EQAYII0sAHhZnQL-eLqsZS_8Y7eRzkBXC6vjJiTyIPoqY-u-,['o470HgBGaBe9SWHYzaOs9Qd0M17WnmN6pd1gXRYeKgM='],['2024-05-20'],3149
EQC2si1ddR4XEN-SQ3eoy4XFjWPK_5x6tVxriUb3qtIAgiKO,EQBzBVm11FcboKObZQSnugQ5r9t03yqnYi_dJVbp4JaC8420,EQBzBVm11FcboKObZQSnugQ5r9t03yqnYi_dJVbp4JaC8420,['uRhy0F8cbcksa8VxtyAxLaJnz8WsRvWiqkdnb7dTU9M='],['2024-05-20'],22525
EQC2skOg6SXeM-qyJ-jv8yrujNvU7QA4auubuhp_0MnpdL_o,EQDijxVz9oFefPy5yP0UFUeqiW4qMFbEX9OpPzZcXsfi1IFH,EQDijxVz9oFefPy5yP0UFUeqiW4qMFbEX9OpPzZcXsfi1IFH,['YejI1Gbgs7AY4wKoI95c6cU/ebUBOF4d95SPx5tWD1E='],['2024-05-20'],2959
EQC2tdvmXNys7Z7Dr6sI5UHRWJiGuUdoafcrXf2ok5y5tK-3,EQD4keM5GL0m7FIvpL35rTKVvAx9IRZGTSKOqOXN2Pb7bsZg,EQD4keM5GL0m7FIvpL35rTKVvAx9IRZGTSKOqOXN2Pb7bsZg,['rFSvKVFtvsIxtIqTjoaeT0GwwsjsmY5f+KiehugVbEg='],['2024-05-20'],7203
EQC2tsKHDwMw7-sfN4juxi4SYFN0x6-9QYHZ4blsFdRITH2U,EQBuLv7yqEuS7m5OOZrYpnEQBHSHcKDKwaJ92urI0tWHBrUX,EQBuLv7yqEuS7m5OOZrYpnEQBHSHcKDKwaJ92urI0tWHBrUX,['pRh2EABIrJhLupHM+r2wSUOZXpJlSfz42F/wZ+98Nd8='],['2024-05-20'],9944
EQC2ud_SwaJ32jRnQ2zkSB4mX4BFNrgbqk2SDfBZbtbnyndy,EQAp3qcl6R3EWDOwcE4zQ60eO3qas7m5HshX6qwyYiu7G027,EQAp3qcl6R3EWDOwcE4zQ60eO3qas7m5HshX6qwyYiu7G027,['YFQmlEB2aSAg13HhCph/jAZGm5gPhcurWr2dHEyoYtM='],['2024-05-20'],2600
EQC2wVC5n0k9J-GRc3erJ7h7SNi_ZvfSLJcWqJdiyyyLvv8A,EQDXgLemuch4IP7ORyBI-nSsGT0usP9dPlBrfsGSHm8Q2pcR,EQDXgLemuch4IP7ORyBI-nSsGT0usP9dPlBrfsGSHm8Q2pcR,['VdZTTpOVhc/Dm41JXA2jQyUaaNX3NkAQ5e95wvVM/FE='],['2024-05-20'],2578
EQC2z2K336o3dDHL1CYTGQNoqifalLpiWAcwBl_47K6JvWc0,EQC5t4P97M7JVA0CFis7-hZgKgozVZRqS7RFO99kZEXiVPiU,EQC5t4P97M7JVA0CFis7-hZgKgozVZRqS7RFO99kZEXiVPiU,['9lHtQ6p7sv1A38j9LPxUpk2lh0//5gwKtTcX5M0r2HE='],['2024-05-20'],6231
EQC2zC8VkXtpzSAEpZWclnhzMVU5Kl1C43EPHLJmSrDx-S-F,EQCgLet0BgajhgWg7JI5R0szG4cJG4dxSueZ4s2trrnd1d39,EQCgLet0BgajhgWg7JI5R0szG4cJG4dxSueZ4s2trrnd1d39,['ZV65vjFy7po08bRw6y1VyrWrKI/BVppnOZv5z4FouPo='],['2024-05-20'],11769
EQC31vY2z-69JkvsmozOgXF5OOJd8FMXh8A3GHZmibbhYfvu,EQAYNRo-nuYbuAoUxMUbGI-_N6WY6DC8vOrF1Qa7npyNFYL4,EQAYNRo-nuYbuAoUxMUbGI-_N6WY6DC8vOrF1Qa7npyNFYL4,['EDg4QUhh5ezaokri+AkRk6FLh7A+MxLG15TaXC32STM='],['2024-05-20'],6432
EQC32PfIaWYX8xm6yp56-CLqxyK5Jphso7xk6HVb2_3Kn1v2,EQAYWoaQC1YfdlNnAuv65pZW44plfJkBNIjzBzw7jnuzZGf3,EQAYWoaQC1YfdlNnAuv65pZW44plfJkBNIjzBzw7jnuzZGf3,['pq2OXLlhiyijHXcFbvxlLCE+C2McbjBDk1Dq0UBQkAI='],['2024-05-20'],4409
EQC36TSDPuAZ8jkywh-K2OcOc0MG1HuaZ1sxZ48BR2W-R1JX,EQAnvlRNaLPftG1t6nvuytnynIzOTHPdRvqK5u004ad0SFM6,EQAnvlRNaLPftG1t6nvuytnynIzOTHPdRvqK5u004ad0SFM6,['Vn9A+9DZ/gBAgMKkKp0db/7bOQaFQoC989I3ucylYG8='],['2024-05-20'],2658
EQC37N5HLZHthE3bjQoCIEsksRSiufWg-KubFUve-nkUbBj9,EQBBlWdnCk1S-VQ4PAnuaIvCbIGL184k3GEW-M9fRi72_dJc,EQBBlWdnCk1S-VQ4PAnuaIvCbIGL184k3GEW-M9fRi72_dJc,['+ZxTjWRSMcEe/YLPVfLLMzzd0wmJQUIqVcNmiTKd0mI='],['2024-05-20'],3637
EQC3E1ppaoxxAEOLoF-FNyWs3QJid0eHaoHqadPKbelX9XkG,EQBxxxKOkD80wCaM58d3aIJdocV8B73334amJfLbmLPmfuT6,EQBxxxKOkD80wCaM58d3aIJdocV8B73334amJfLbmLPmfuT6,['BIQJ9MhDPAKrmkfUJe132j3whgCAnLF/1QEkGTq44cI='],['2024-05-20'],24128
EQC3Hpa0sFuyKDSKeAgsmOD4gL9hbV-D3-jlLC3Fd7gPeYAj,EQCsgGsQ1-cUmLJVQJVsYia5DxeAl5DBw9WPE6N7XMDZce7p,EQCsgGsQ1-cUmLJVQJVsYia5DxeAl5DBw9WPE6N7XMDZce7p,['xNcl5x+t1xyXxT28ed6cG1k9RFAXKCS/FKF9MRYqvyI='],['2024-05-20'],4000
EQC3K-FHaFQmUX6WIrL1w27JlmFm1yIY5CSiUEH_tINSNTSW,EQDlVqbkBFd_nvXKNcvccVuMjAE3TCCXjo_XiyQmOnSlZ9_I,EQDlVqbkBFd_nvXKNcvccVuMjAE3TCCXjo_XiyQmOnSlZ9_I,['AmKCpDYlvtrq7ez+abKHh3WWMb3URlBHYQ8ZZGqj0VU='],['2024-05-20'],22693
EQC3SAWhvolLaXMJXBaOCF3o2nSZ02jV49u6_L0qd019t2wC,EQDGwU_4EnF0Vi6rche8gyes_Z1tTyYN2B4uC2FS5Tj0UR2u,EQDGwU_4EnF0Vi6rche8gyes_Z1tTyYN2B4uC2FS5Tj0UR2u,['vCBTx8fwcxYUmJmnPwBqnPXadKlJNOGWsR8qLQmOGtU='],['2024-05-20'],7029
EQC3TS_B5zEY89cnCVVN8CmPR21d1PDOhaSZgL7KEPx2kpun,EQAdExqXi9fwPLzYdvOdxgAL9JGiVapZRnmFyr-YytwABstD,EQAdExqXi9fwPLzYdvOdxgAL9JGiVapZRnmFyr-YytwABstD,['mmss+Dm+I+yJs79K2YUxFgy46+b7DQTlfIvmcvnbkn0='],['2024-05-20'],16451
EQC3Te5YbzlLvxlT5ruQ2CUok1YuOysjI_Eh_CYZgYTOVKQu,EQBQsYV7nvXbwnu5liNMhQYWKO77WbcnP4ADbgI3Bul4ipXf,EQBQsYV7nvXbwnu5liNMhQYWKO77WbcnP4ADbgI3Bul4ipXf,['esTG13Eq8eoN28u6z74/yKM2uHtrJ6N/d3Jkm9vYm4I='],['2024-05-20'],14414
EQC3UExr3GOK4QWyTF2ERjcMysX9lVHKnRR75InkqmlkHuiG,EQCUj0uVv1TYKUuXbnPl71crJUGxq2pZEUour6QNOLV4YSwK,EQCUj0uVv1TYKUuXbnPl71crJUGxq2pZEUour6QNOLV4YSwK,"['gicyWdHtqizDESHvlJ1Ukpa9Noly6fBz1iFup8XMBFg=', '2asRvevPmUskmf2xdWsM1Pd5gOV0YNri/NnZwan/TPw=']","['2024-05-20', '2024-05-24']",11000
EQC3Uf7tfhBln1ZaqvCXrTncMk2XBjplqy7Cl5ia7Zyk3pUc,EQA9Bf7zZuct4saC8Vq8W1At4XnyVdSrwNVw2vB3mmHbg2gr,EQA9Bf7zZuct4saC8Vq8W1At4XnyVdSrwNVw2vB3mmHbg2gr,['YDn8/fFffvJ3sA+CK/EWjOV0wd1BKuvNCtgbsKb93T4='],['2024-05-20'],15936
EQC3VvJ770MgDrQyqQ9BIR5UiTeR3f2OHEqlNspZm34Ok_ft,EQCFwDkS6V-JD0jKHmc0li_TSVj6HIUznii855oZX-6M5ssN,EQCFwDkS6V-JD0jKHmc0li_TSVj6HIUznii855oZX-6M5ssN,['krJD3zZnYmpaqMXMG0gtdOVzuVHMzzuJXAv9XW9WR1c='],['2024-05-20'],11666.84
EQC3ZljTxM3I5u8Le5r4-dums5mXS6QkHhktNYI5MhKTzjjd,EQAKHV3O945Ry3WT398Yfq5dMcsm10-6ySUbXeVX89bk0S8f,EQAKHV3O945Ry3WT398Yfq5dMcsm10-6ySUbXeVX89bk0S8f,['QHGsjfqT/jT34gMsEOdej85MJo8kJGqFhtzN1nVgj1g='],['2024-05-20'],8137
EQC3ZzN1Cfyuvrer6UUn-ELsO5t5f6R_TDPWDcPq1a18aTmK,EQBoyLamoxOeiiK9u1NkEG8mjDrmAWlg0sMvYs10Y4t3dFnC,EQBoyLamoxOeiiK9u1NkEG8mjDrmAWlg0sMvYs10Y4t3dFnC,['d0YLurcMhcIMxxBEnhP2SzL2bUocEyjSuSNQCpamoaM='],['2024-05-20'],7539
EQC3agf6RtdLP83G-fOIzwBGjqOkPJ3HCQaA4KT71OeB-Z_y,EQAWWhzCBfm0EkaJDZcsQrIf38SrfHN0yEd9l4lS6qd5wdqP,EQAWWhzCBfm0EkaJDZcsQrIf38SrfHN0yEd9l4lS6qd5wdqP,['/v+LB7vPw2KzpmO3/Gq0t39wjnlrE5FqggzJr/07BR4='],['2024-05-20'],436
EQC3cY_fbUhi0B5v37-kaRfeTBR5GgyXydan_H9wJtMykKBr,EQDijxVz9oFefPy5yP0UFUeqiW4qMFbEX9OpPzZcXsfi1IFH,EQDijxVz9oFefPy5yP0UFUeqiW4qMFbEX9OpPzZcXsfi1IFH,['TydjUcIfAbWap9udUyBRxSOaKPT2fFXQr5vifaQ1unE='],['2024-05-20'],3376
EQC3f7oSCw_JOBGkucklHJoODNxLGjC_P2xeF6bEszr4kA9Q,EQASqVZFUd8Qd-fvVjhvAjP95rn46m5wVa_LPekcch9Vxwgq,EQASqVZFUd8Qd-fvVjhvAjP95rn46m5wVa_LPekcch9Vxwgq,['6/emvC5ouA4VReSO4y4Djv67ROM69mq4k3Wlx2TP4Ko='],['2024-05-20'],6909
EQC3fHmcHqdYLbgY2yUxRx0ROGt_u-8xKiVY11q-Px4cBTum,EQDLT83LJsD6MIypgmT_OIQeqtRJ5co4qf6_Vv_5O9isWIVZ,EQDLT83LJsD6MIypgmT_OIQeqtRJ5co4qf6_Vv_5O9isWIVZ,['1LRhlCNxVVnlwOq7/hqVaFjw4EMxvdnRMrqaLZzsXcE='],['2024-05-20'],12527
EQC3gK1ndT20qEszRj6kvJyibh00wwUZMDdpr0HH8W6dzSrq,EQCt8AuHlXOu_n1PY5HQoXEqpZH2xtNkLyiPsU5StFZ9s-nR,EQCt8AuHlXOu_n1PY5HQoXEqpZH2xtNkLyiPsU5StFZ9s-nR,['ltPeyfnPf6w9NRECtdWzaBXQ6HJeMIQfZJRg10/GPZg='],['2024-05-20'],30565
EQC3lbmQRvDWVFXfWYWXpW8tqtAJqIJ9hx-R8KXHBuDrTpiL,EQC_JT3GNumvKxvkyl0iKtK_29oP3ptgFi4tq6U5C_UdVtT5,EQC_JT3GNumvKxvkyl0iKtK_29oP3ptgFi4tq6U5C_UdVtT5,['GFTYE27dATZnhE1hZ9YMx8UIRrCeG/sAgHIt387Yds4='],['2024-05-20'],13233
EQC3lpfVRxGGudRVus4IRGCQ3YTowobiLkjWzWMOEvyadPET,EQCuGvBIajCOQ07lxSzbi1J6AgF24z8Gc-WsAVnmzIlvrJjQ,EQCuGvBIajCOQ07lxSzbi1J6AgF24z8Gc-WsAVnmzIlvrJjQ,"['ZWsgRIyRTlXb0AGhJexQJleHQdVJWwjK+DvpWrcQ5yg=', 'QFd+vXMN2cquH9Fqi0QyEbnuoyIoJEaGP/bqe/FcuuY=']","['2024-05-20', '2024-05-17']",5418
EQC3mq6545liNGNgcQzwsCrIZQZ9ZVotk8v6Zp1_55Cvhk5m,EQCHs9XXkg6Xt7hCWaugzPVMWwpICQD2w_wUXYDLfHeLZ721,EQCHs9XXkg6Xt7hCWaugzPVMWwpICQD2w_wUXYDLfHeLZ721,"['1pGLKKYkW75D4KK3olBYNmhf3uWfuF5rDKOUl3esrMk=', 'ShPZXRuOFPngSg2qZ/uDGtWasFuLrpsDhA9A+RLT13k=']","['2024-05-20', '2024-05-19']",1064.006488
EQC3n9MaFASdVeMVGK89wq_R5dxySLiwqvA8nwBRi5DL7OL8,EQDrbk6Bq_BCUsxTwGcMUCd42yXLQBZ7noLFb3keDmMu3SBm,EQDrbk6Bq_BCUsxTwGcMUCd42yXLQBZ7noLFb3keDmMu3SBm,['XjZaM1+wphpHkIik02kIjCDnZgDHH0BkmkNOYjpOWEQ='],['2024-05-20'],4489
EQC3nKTet30QTlcIrFSiklPwMzfAGhV7x435ndeVcm7rlJgl,EQAJu5WESfOoTuJSaKx4_R6CAsLAoG-pDfAeiaqeR55OMPwE,EQAJu5WESfOoTuJSaKx4_R6CAsLAoG-pDfAeiaqeR55OMPwE,['pH6j4edpL2kgLlc8Yf4XJgLWZ3srPJEQWFyGFRaQ27g='],['2024-05-20'],5786
EQC3nudQxB7eTs8LGhNYYGuQp73ejljj0r20HeNIoh_JCLOA,EQDF_0Ly9Djqwo5MvcpEcGsZr9kpXsu0oJIThiEC0OqFKJ-T,EQDF_0Ly9Djqwo5MvcpEcGsZr9kpXsu0oJIThiEC0OqFKJ-T,['+VrZnoUREyH1XPI6Yc6PhIBPoKkGAHoSczzQxwYnYkg='],['2024-05-20'],6469
